Óãîë, ãðàä - ÄÍ	Ñèãíàë äåòåêòîðà, î.å. - ÄÍ	
7	1.07652	
7	1.06606	
7	1.06598	
7	1.06903	
8	1.06951	
8	1.07293	
8	1.07834	
8	1.07932	
8	1.08934	
8	1.0872	
9	1.07652	
9	1.07528	
9	1.07482	
9	1.0773	
9	1.07773	
10	1.07432	
10	1.07808	
10	1.07223	
10	1.07095	
10	1.07087	
10	1.06645	
11	1.06981	
11	1.06753	
11	1.06799	
11	1.06516	
11	1.05675	
12	1.05223	
12	1.05167	
12	1.0441	
12	1.03726	
12	1.0306	
12	1.02514	
13	1.024	
13	1.02315	
13	1.01969	
13	1.02106	
13	1.014	
14	1.01376	
14	1.01787	
14	1.01588	
14	1.02441	
14	1.02758	
14	1.02428	
15	1.02571	
15	1.02172	
15	1.01937	
15	1.0208	
15	1.02266	
15	1.01755	
16	1.02195	
16	1.01967	
16	1.01695	
16	1.01942	
16	1.01459	
17	1.0182	
17	1.00986	
17	1.01672	
17	1.01345	
17	1.00581	
17	1.00643	
18	1.004	
18	0.999358	
18	1.0046	
18	0.993098	
18	0.987859	
19	0.994984	
19	0.986638	
19	0.980998	
19	0.981786	
19	0.973313	
19	0.972754	
20	0.966207	
20	0.959423	
20	0.957402	
20	0.951533	
20	0.94668	
21	0.940869	
21	0.936548	
21	0.942104	
21	0.939363	
21	0.932272	
21	0.929825	
22	0.917877	
22	0.920418	
22	0.918049	
22	0.912362	
22	0.913261	
22	0.912004	
23	0.911735	
23	0.914015	
23	0.912296	
23	0.9106	
23	0.914628	
24	0.91204	
24	0.914094	
24	0.918022	
24	0.918284	
24	0.916925	
24	0.91178	
25	0.908342	
25	0.91164	
25	0.912948	
25	0.905865	
25	0.901201	
26	0.896924	
26	0.894332	
26	0.888344	
26	0.878652	
26	0.879776	
26	0.871086	
27	0.862512	
27	0.86036	
27	0.852997	
27	0.845127	
27	0.834973	
28	0.828346	
28	0.826327	
28	0.819907	
28	0.812866	
28	0.810963	
28	0.803112	
29	0.796035	
29	0.793963	
29	0.789639	
29	0.788365	
29	0.784843	
30	0.777497	
30	0.776498	
30	0.773764	
30	0.770482	
30	0.77483	
30	0.775896	
31	0.770744	
31	0.767673	
31	0.765455	
31	0.764482	
31	0.76332	
32	0.758766	
32	0.757098	
32	0.751708	
32	0.745043	
32	0.74213	
32	0.733919	
33	0.727018	
33	0.722895	
33	0.719252	
33	0.720457	
33	0.714198	
33	0.709179	
34	0.70818	
34	0.702377	
34	0.699804	
34	0.696923	
34	0.692144	
35	0.68989	
35	0.68433	
35	0.679148	
35	0.677683	
35	0.671283	
35	0.666261	
36	0.662213	
36	0.655492	
36	0.652081	
36	0.647501	
36	0.642375	
37	0.639865	
37	0.634473	
37	0.628888	
37	0.626426	
37	0.620729	
37	0.616195	
38	0.612807	
38	0.607212	
38	0.606008	
38	0.60229	
38	0.598494	
39	0.598908	
39	0.593866	
39	0.589477	
39	0.588033	
39	0.582545	
39	0.582604	
40	0.577736	
40	0.570865	
40	0.570208	
