Óãîë, ãðàä - ÄÍ	Ñèãíàë äåòåêòîðà, î.å. - ÄÍ	
15	1.19571	
15	1.19603	
15	1.18892	
15	1.18463	
15	1.18736	
16	1.18507	
16	1.18431	
16	1.18478	
16	1.18161	
16	1.18532	
17	1.18482	
17	1.18221	
17	1.18505	
17	1.17752	
17	1.18235	
17	1.18122	
18	1.17599	
18	1.18015	
18	1.17915	
18	1.17611	
18	1.1815	
19	1.17996	
19	1.17842	
19	1.18438	
19	1.17965	
19	1.18592	
19	1.18236	
20	1.18126	
20	1.1866	
20	1.18454	
20	1.18266	
20	1.18545	
21	1.18187	
21	1.18365	
21	1.18381	
21	1.17883	
21	1.18408	
21	1.1796	
22	1.17679	
22	1.18035	
22	1.17275	
22	1.1729	
22	1.16777	
22	1.16287	
23	1.16503	
23	1.15955	
23	1.1518	
23	1.15089	
23	1.14297	
24	1.13871	
24	1.13775	
24	1.12744	
24	1.12554	
24	1.11708	
24	1.10747	
25	1.10646	
25	1.09871	
25	1.09285	
25	1.08708	
25	1.07902	
26	1.07369	
26	1.06424	
26	1.05432	
26	1.05052	
26	1.04003	
26	1.03278	
27	1.02605	
27	1.01614	
27	1.01019	
27	1.00034	
27	0.991977	
28	0.985243	
28	0.976428	
28	0.966368	
28	0.963435	
28	0.953211	
28	0.946039	
29	0.938208	
29	0.930499	
29	0.928702	
29	0.920632	
29	0.914353	
30	0.911917	
30	0.904644	
30	0.901897	
30	0.898472	
30	0.893485	
30	0.890921	
31	0.887213	
31	0.88092	
31	0.87926	
31	0.87354	
31	0.871322	
32	0.86833	
32	0.862802	
32	0.861466	
32	0.857932	
32	0.851103	
32	0.850425	
33	0.843635	
33	0.838047	
33	0.834033	
33	0.826802	
33	0.823735	
33	0.819149	
34	0.81254	
34	0.809972	
34	0.802279	
34	0.798605	
34	0.795764	
35	0.788618	
35	0.787383	
35	0.784917	
35	0.779581	
35	0.778991	
35	0.775212	
36	0.771612	
36	0.772567	
36	0.767285	
36	0.768309	
36	0.765532	
37	0.761049	
37	0.764168	
37	0.75714	
37	0.752945	
37	0.75193	
37	0.744162	
38	0.73942	
38	0.733041	
38	0.724442	
38	0.717884	
38	0.70903	
39	0.699161	
39	0.691059	
39	0.677861	
39	0.669233	
39	0.658475	
39	0.647409	
40	0.637675	
40	0.627558	
40	0.616243	
40	0.610347	
40	0.600717	
40	0.592694	
41	0.587433	
41	0.579034	
41	0.575932	
41	0.569884	
41	0.564802	
42	0.564049	
42	0.560063	
42	0.556957	
42	0.556723	
42	0.555062	
42	0.554738	
43	0.553461	
43	0.55229	
43	0.552635	
43	0.550727	
43	0.548209	
44	0.548906	
44	0.544951	
44	0.542832	
44	0.539807	
44	0.534875	
44	0.531925	
45	0.527155	
45	0.522833	
45	0.519652	
45	0.514038	
45	0.509699	
46	0.507178	
46	0.501244	
46	0.499426	
46	0.494689	
46	0.48889	
46	0.485222	
47	0.48008	
47	0.47478	
47	0.471322	
47	0.465525	
47	0.460934	
48	0.454676	
48	0.447987	
48	0.443055	
48	0.436565	
48	0.430715	
48	0.425762	
49	0.417733	
49	0.412392	
49	0.406377	
49	0.398378	
49	0.393004	
50	0.387359	
50	0.381174	
50	0.376528	
50	0.371993	
50	0.36824	
50	0.363641	
51	0.359978	
51	0.358413	
51	0.355172	
